new_id,quitnow,age,gender,teamrelationship,jobsatisfaction,managerrelationship,tenure,relativepay,deniedpromotion,seniorityrank,mainperformancemetric,noofchildren,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,variable11,variable12,variable13,variable14,variable15,variable16,variable17,variable18,variable19,variable20,variable21,variable22,variable23,variable24,variable25,variable26,variable27,variable28,variable29,variable30,variable31,variable32,variable33,variable34,variable35,variable36,variable37,variable38,variable39,variable40,variable41,variable42,variable43,variable44,variable45,variable46,variable47,variable48,variable49,variable50,variable51,variable52,variable53,variable54,latedaysscore,latedays,sickdaysscore,sickdays,projectsrefusedscore,projectsrefused,hrpolicycheckscore,hrpolicycheck,linkedinupdatescore,linkedinupdate,linkedinminutesscore,linkedinminutes,twitterminutesscore,twitterminutes,facebookminutesscore,facebookminutes,instagramminutesscore,instagramminutes,careersearches,linkedinposts,facebookpostsscore,facebookposts,instagrampostsscore,instagramposts,twitterpostsscore,twitterposts,emailswearscore,emailswear,colemailtimescore,colemailtime,supemailtimescore,emailtime,cliemailtimescore,cliemailtime,emailothdeptscore,emailothdept,emailfromothdeptscore,emailfromothdept,zoomcallsscore,zoomcalls,dropzoomcalls,dropzoomcall
189,1,32,0,1.1277452,7,4,3,1.2164564,0,1,2,0,1.4203391,.54715455,2.5803909,1.3632277,1.2324072,1.5364087,1.4566406,1.0108421,1.5566323,1.8961207,1.0439744,1.8080341,.88894117,.49488565,.62878233,1.8427461,.67588365,.98757243,.72616071,1.1184504,.72096366,1.802196,1.5704225,1.3574429,1.2032242,1.5513061,1.4159166,1.765063,.82700986,.78072023,1.0133184,1.6624608,1.5188664,.33735535,1.6637963,1.2931849,1.1598507,2.09658,1.5400753,.89762431,1.404174,1.6535127,.70138907,1.3105037,1.2324802,.79772031,.99040484,.88932729,1.7407007,1.8761045,.59330028,1.0504898,1.7991471,.16605705,.29239315,1,.64975417,3,1.225059,6,1.2162836,4,.85521597,2,.81226134,303,.34883294,233,.63473481,344,.99345118,1608,2.3163013,5,1.0112182,2,2.1548414,9,1.0654846,4,2.5765131,10,-1.0303565,206,-.10139544,5,.92936337,28,3.3734784,34,1.5744579,16,.40096763,8,1.2426541,8
190,0,46,0,1.1666051,7,5,18,1.2347665,0,3,7,0,.69812363,.16614181,.73703378,.48053101,.41716263,.58338368,.39629182,.21868491,.36196464,.18150702,.24988016,.42816597,.3208999,.24090253,.52108622,.2433625,.32251671,.45418918,.24205984,.486839,.31393746,.26137984,.40947402,.51142961,.59269273,.21128762,.32263902,.73418134,.46644849,.28458375,.37051043,.54681522,.32722253,.43614006,.37005669,.55574799,.38977385,.33541712,.24695624,.43815663,.29978153,.56128442,.029310903,.30787629,.21981451,.56144595,.29575744,.70312893,.3780193,.050056323,.50881481,.2561397,.34538096,.36786506,-1.4425654,0,-.47204673,0,.20302831,1,-1.4811654,0,-1.4456881,0,.15419993,58,-1.333534,0,-.88655627,0,.56229317,910,-1.530368,0,.27466652,1,.41294569,2,.3926613,2,2.8712564,11,-.59233546,230,-2.4188507,5,-1.7321483,8,.47608918,5,2.322149,23,.1948957,4,-.42556149,0
191,0,32,0,1.2101268,6,5,3,1.2546315,1,2,4,0,.38962442,.38737366,.15877964,.30048183,.11779239,.4592171,.25679183,.23714688,.4897787,.28072244,.35629612,.15891811,.35431281,.11975992,.0011578361,.32783055,.2413649,.13996777,.3235741,.36696655,.32495642,.28322732,.038626872,.42040184,.35206935,.12699465,.29626083,.13928993,.39834359,.23361483,.19393338,.66445905,.56004709,.13227794,.18377653,.31814855,.25536323,.34802815,.23328395,.20266701,.24243264,.36338687,.12068138,.18883103,.27813581,.14261416,.43828005,.33957505,.61510587,.31035325,.60977471,.41820097,.20393379,.11140788,-1.3604573,0,-1.2875928,0,.018507376,0,-1.296455,0,-1.2236053,0,-1.1096166,0,-.86567396,0,-.92678332,0,.17993377,291,-1.6802193,0,.17333598,0,.34464997,1,.4639172,2,1.4941063,6,-.38168368,120,-2.1019201,5,.1027167,3,1.4587003,15,.048178017,0,.35585257,7,-2.3827138,0
192,0,31,1,1.0471396,6,9,2,1.1976423,0,1,3,0,.65074331,-.01230874,.58645302,.48500267,.30475265,.77770233,.45801941,.58978498,.19525081,1.1383461,1.0941378,.74722648,.39580107,.76748204,.60128474,.51506323,.08094921,1.253319,.7643894,.61369741,.96649808,.6401763,.69465083,.72886449,.72902268,-.088138565,.39823711,.017261418,.80525899,.19652461,.86305702,.60035539,.69405735,.77713126,.4991172,.90874296,.5239439,.41532153,.42353553,.45195779,.61643022,.80284518,.92518383,.76628798,.62946302,1.0830488,.50777167,.95765394,.75468272,.23549466,.37039986,.42574406,.70883071,.48938033,-2.1382484,0,-.49423856,0,.066757053,0,-.060019512,0,-.15815318,0,-.84376317,0,-.60468477,0,-1.5681592,0,1.0402435,1684,-1.2257773,0,.61790687,1,.6607089,3,.56691635,2,3.2972293,13,-.33496708,264,-.83330762,5,-.94787967,8,1.263122,13,3.2996552,33,.55574393,11,-1.2700399,0
193,0,38,0,1.2035728,6,5,9,1.4072716,0,3,6,0,.92205745,.27716422,.51110822,1.6247842,1.5476056,.70082945,.98139614,1.5444902,.82330602,.41063079,.93931621,1.3743342,1.0058438,.61248046,.67839783,.82458878,1.2317154,.5054515,.2758922,-.01099135,1.5475485,.82547724,1.4501894,.42871293,1.183471,1.0532346,1.0978184,.15015414,.45448709,.6584692,.71053243,.74146098,.38947299,1.3299537,.99101776,.78207713,1.1727636,.66742676,-.094941713,.88020968,.85834187,1.5836662,.83924478,.33689809,1.0328921,.66931814,.56371522,1.053212,1.8247458,.84641618,.14458321,.96322972,1.1033164,1.3392305,-.43537062,0,.78379744,4,1.2955191,6,.40241981,1,-.93196833,0,1.2207699,455,2.2992215,1534,-.42822504,0,.20903678,338,.24635977,0,.33028808,1,.73079896,3,-.025455743,0,1.8372865,7,.13371223,147,-.14891481,5,-.92169321,8,3.3265765,33,1.1085863,11,1.0115355,20,-1.3194342,0
194,0,35,0,1.208196,7,5,6,1.3874197,0,2,3,1,.40018511,.98070866,1.2499422,.75366145,1.0276572,.71024889,.51327866,.75704092,.97738242,.30833372,2.6470299,.81814939,.57196748,1.2552233,1.4088625,.88158089,1.2899506,.86676633,.71959639,1.0373687,1.7657553,2.098906,2.6234908,1.3004235,-.063064203,.88259888,1.0932245,.92445356,.55274254,.85760498,-.36144629,1.9536643,1.1578097,1.335633,.91207892,.36156565,1.3832411,.97972989,.84224892,.49627736,.57574928,1.8377992,2.741503,2.1047554,1.4881202,1.2588679,.51512021,1.1658723,.59665203,1.4793824,.84805113,.99196136,1.8741008,1.1876472,-.64705437,0,-.22711009,0,.54005796,3,.79782355,2,.53820938,1,3.0155437,1125,-.34481928,0,.73589975,399,1.0487885,1698,1.8036647,4,1.6321532,3,.77031964,3,1.6613055,7,2.8593507,11,-.70376992,229,.58665067,35,-.41856775,8,2.8129807,28,1.959734,20,1.1159611,22,.3789185,11
195,0,33,0,1.3694812,7,5,4,1.2999864,0,2,3,0,.94265133,.5069772,.31407484,1.1422247,.49199653,1.6021426,.40323502,1.0287038,.59589481,1.3167504,1.051762,.56869102,.60943723,.48686552,.73532605,.24220769,.78255951,.56865633,.97561747,1.1476561,.63483369,.7048533,.61043817,.82243466,.52566922,1.2226483,.59672749,.62773269,.95467663,1.1858251,1.1581185,1.1842493,1.3239493,.33228168,.86356878,.40899336,.90071839,1.0097681,.93106329,.65740675,.41628039,1.054673,.88381827,1.2326248,.94130421,.89921457,.29751956,.43071944,.59466362,.29821718,.32572773,.70998138,.52636498,1.2046719,-.8668083,0,-.38961893,0,.23853056,1,-.61520922,0,-.80926478,0,-.48277903,0,1.8722833,1249,1.5132707,820,1.1233809,1819,-1.0561484,0,.24572305,0,1.0226102,4,.83364236,3,2.3666458,9,.2182066,189,1.0005867,60,.31008539,9,1.1228498,11,1.6538475,17,1.327397,27,-.65713704,0
196,0,32,0,1.0601028,7,5,2,1.3048276,0,1,5,0,.59096909,.818178,.46054715,.76761949,1.1989008,.66711015,.87258136,.81506795,.98086411,.26080427,.97986907,1.0590233,1.5873557,.80213374,1.1334628,.7173869,.81929976,.62461454,1.2943479,.90664113,.3010079,.60537142,.71136945,1.0265826,-.033207167,.358704,.35269874,.52399611,.70533901,.50400198,.72577298,.12539297,.36675361,.89015532,-.11139796,.86728191,.8355968,1.0674807,.73896587,.91100746,1.2063624,.75025839,.5616309,.91422665,1.1985295,.80299443,.5478999,.42148626,.53268802,.64236373,.52659655,.40578762,.86141825,.73449194,.53617907,3,-.29308832,0,-.17549089,0,-.41306561,0,-.18178797,0,-.85093611,0,.14431654,96,-1.5023201,0,.44901305,727,-.053369574,0,.7180016,1,-.075757012,0,1.0984799,4,1.0695032,4,-.83954072,86,-.2599414,5,.032334693,1,1.4440999,14,1.8262323,18,.53104305,11,-.62015361,0
197,0,32,0,1.1823611,4,6,4,1.4014301,0,1,4,0,1.2189741,.31660521,.73937482,.89473778,.84511709,1.0594977,.51756883,.3749443,1.1863825,1.9834912,1.4473833,-.22404322,1.1298904,1.0421822,1.8886335,1.2069725,.84530646,.92122316,1.0595118,.98232883,1.4913551,1.1547099,.51829439,.99715537,1.3354931,1.2593746,.33593258,.23395395,.88506097,1.2891577,.96555686,.46949959,.31087467,.5773654,1.6983745,1.3176272,1.2620256,.26064736,.62635684,1.2915305,1.5583163,1.3187826,1.4779454,.047467433,-.10118513,.9047184,.908952,.78540123,1.5612942,1.0083643,1.1896274,.89519125,.38047311,.64658606,.32576436,2,.51831204,3,1.9692281,10,-.029795846,0,.85141629,2,.56687146,211,-.033345584,0,-.10161749,0,1.2881151,2085,-.54149383,0,1.5703841,3,.6740877,3,1.1329153,5,1.4630744,6,-.42248479,117,1.5017248,90,.69501185,21,2.1998701,22,1.0437433,10,1.2065597,24,.033686507,1
198,0,29,0,1.2065229,8,5,2,1.3122585,0,1,3,1,1.6371887,2.0761926,.56609768,1.111095,.81054938,.78432065,1.2878702,.76924449,1.2702118,2.1918752,2.4210372,.97843611,2.3497403,1.703396,2.1690867,2.011718,2.4861143,2.2638116,.82906008,2.0830803,1.2877076,1.3964605,.97021258,2.3668849,.42724261,.93079919,1.1237011,1.4004436,2.2530639,2.5588424,1.7592936,1.9038819,1.112173,.10959584,1.2221928,2.5193954,.38832131,1.8074101,.5923335,2.0175445,.67964804,2.406857,1.176333,1.8979917,1.7765481,1.5900328,1.0490298,2.1709998,.6920529,.6028623,1.3941804,1.3805939,2.2468443,1.0429547,1.0535423,5,.17934115,1,.47056082,2,.3884159,1,-.060420685,0,2.4986303,932,1.7715775,1182,.55713123,302,1.1389213,1844,-1.8231664,0,.48645186,1,-.10996508,0,1.4916067,6,2.8498573,11,1.0808507,228,.52091122,31,-1.7219439,8,2.2960389,23,.6422106,6,1.0432857,21,-2.0750141,0
199,0,30,1,1.2807548,6,6,1,.99453807,0,2,4,0,.72863036,1.471541,1.0199337,.38010821,.5850454,.58994329,.36481297,1.1431644,.48099482,.31273133,1.013762,.62231463,1.5517998,.079745516,.78346711,.79239452,.8863008,1.4663196,1.2482299,1.5119605,1.0937879,.93913466,1.8152412,1.3071203,.61277974,.79797071,1.1975645,.58196235,1.2386078,.61986518,.99337965,1.3497993,1.1725661,1.2563707,.75800157,.68628842,.19991261,.98945361,1.0465019,.11448579,1.0386908,1.8287932,.003402967,.97066861,.7224676,.74836934,1.2920566,.25178766,.071828887,.42176363,1.1583812,.67823017,.36447096,.90277159,-.4003523,0,-.39138937,0,1.4901471,7,-.10890674,0,.32982779,1,.35088322,131,-.40336454,0,-.08675345,0,.1973141,319,.36126676,1,.088418528,0,.71457523,3,.18134853,1,2.3047237,9,-1.0048237,184,-2.6130326,5,.64961362,19,2.8720722,29,.97236282,10,.72064108,14,-.30126336,0
200,0,42,1,1.4173661,7,6,15,.83525795,0,3,8,0,.54869735,.13173869,.4434351,1.6550328,.58657467,1.4256991,1.2148452,1.0842111,.94778681,.55421454,1.688435,1.3794171,-.17457673,.95356643,1.1344922,.68391329,.53127801,.99182731,.95166683,.30969501,.81203753,.72488493,1.1515975,1.2381486,.86476874,1.8690544,1.1969931,1.0784161,.26713699,1.1100007,1.3100959,1.0551785,.96247333,1.0777371,1.5668324,.4947283,.27223215,.54147708,.7100485,.22644493,.15825319,1.0857445,1.3612462,.87952268,1.9908966,.34485641,.28879601,.3048884,.4946011,.22797221,-.10388525,1.3494892,.33149222,1.0361115,-.25331876,0,-.66346198,0,.46150935,2,-.5649305,0,-.82187021,0,2.6460805,987,1.5294605,1020,-.086574137,0,.7527265,1219,-.4334822,0,1.1075511,2,.71430629,3,.3443872,1,2.5508411,10,-1.3175901,204,-1.9133334,5,-.7631771,8,2.7289047,27,3.106988,31,.73067081,15,-1.2059183,0
201,0,44,1,1.1135386,7,6,15,.98277599,0,3,8,0,.6806426,.87835783,2.3139334,1.6811572,.61484289,.50106442,1.1578759,1.197906,.72636014,.69686449,.98010457,.81339163,.4467546,.27673778,1.1655948,1.0871302,.68280047,.33288658,1.8002168,1.8700378,.83718514,1.0829649,.85446727,.75498617,1.2183567,.68755543,1.4088022,1.1801646,.28509814,.94867003,1.5896355,.28477702,1.5594887,1.3862312,.88196594,1.1473202,.44635773,.27892694,.86906558,1.1675103,.6888603,.93262005,2.3186457,1.4158696,.57069337,.46328649,.93273365,.85209411,.94102407,.075125806,1.402891,1.0054848,.26196763,1.2249275,-1.9145011,0,-.078235142,0,1.5550034,8,-.49379751,0,.46719,1,-1.8600851,0,-1.2345746,0,-.44199339,0,1.1811923,1912,-.22348551,0,.79884118,2,1.4630101,6,1.2752833,5,3.0463316,12,-1.9932967,244,-.55444741,5,-1.5178109,8,1.5477564,15,1.8306104,18,1.043597,21,-.010676516,0
